#Name (cmd = mergePeaks ./motif//bg.clean.pos ./motif//target.clean..pos -d 200 -cobound 1 -prefix ./motif//0.805857143904181.2.tmp)	chr	start	end	strand	stat	stat2	./motif//target.clean..pos
BGdKO-na_vs_Null_peak_10978	chr4	118840365	118840565	+	37.5	0.000	WT-na_vs_Null_peak_16977
BGdKO-na_vs_Null_peak_10979	chr4	118846825	118847025	+	47.2	0.000	WT-na_vs_Null_peak_16978
BGdKO-na_vs_Null_peak_10980	chr4	118905287	118905487	+	51.3	0.000	WT-na_vs_Null_peak_16980
BGdKO-na_vs_Null_peak_10981	chr4	118967118	118967318	+	49.8	0.000	WT-na_vs_Null_peak_16982
BGdKO-na_vs_Null_peak_10982	chr4	118993091	118993291	+	43.1	0.000	WT-na_vs_Null_peak_16983
BGdKO-na_vs_Null_peak_10983	chr4	119094889	119095089	+	12.9	0.000	WT-na_vs_Null_peak_16985
BGdKO-na_vs_Null_peak_10984	chr4	119406222	119406422	+	37.4	0.000	WT-na_vs_Null_peak_16990
BGdKO-na_vs_Null_peak_10987	chr4	119631970	119632170	+	29.1	0.000	WT-na_vs_Null_peak_16991
BGdKO-na_vs_Null_peak_10989	chr4	119960583	119960783	+	11.1	0.000	WT-na_vs_Null_peak_16992
BGdKO-na_vs_Null_peak_10990	chr4	120242840	120243040	+	13.8	0.000	WT-na_vs_Null_peak_16993
BGdKO-na_vs_Null_peak_10991	chr4	120488318	120488518	+	48.2	0.000	WT-na_vs_Null_peak_16997
BGdKO-na_vs_Null_peak_10992	chr4	120498258	120498458	+	29.5	0.000	WT-na_vs_Null_peak_16999
BGdKO-na_vs_Null_peak_10993	chr4	120597589	120597789	+	27.0	0.000	WT-na_vs_Null_peak_17001
BGdKO-na_vs_Null_peak_10995	chr4	120647683	120647883	+	7.63	0.000	WT-na_vs_Null_peak_17003
BGdKO-na_vs_Null_peak_10996	chr4	120648046	120648246	+	37.2	0.000	WT-na_vs_Null_peak_17004
BGdKO-na_vs_Null_peak_10997	chr4	120659101	120659301	+	41.0	0.000	WT-na_vs_Null_peak_17005
BGdKO-na_vs_Null_peak_10998	chr4	120689811	120690011	+	22.1	0.000	WT-na_vs_Null_peak_17007
BGdKO-na_vs_Null_peak_10999	chr4	120713647	120713847	+	21.7	0.000	WT-na_vs_Null_peak_17008
BGdKO-na_vs_Null_peak_11000	chr4	120770774	120770974	+	17.7	0.000	WT-na_vs_Null_peak_17009
BGdKO-na_vs_Null_peak_11001	chr4	120868914	120869114	+	27.5	0.000	WT-na_vs_Null_peak_17010
BGdKO-na_vs_Null_peak_11002	chr4	120887666	120887866	+	38.4	0.000	WT-na_vs_Null_peak_17011
BGdKO-na_vs_Null_peak_11004	chr4	122513328	122513528	+	12.0	0.000	WT-na_vs_Null_peak_17014
BGdKO-na_vs_Null_peak_11005	chr4	122549316	122549516	+	19.1	0.000	WT-na_vs_Null_peak_17015
BGdKO-na_vs_Null_peak_11006	chr4	122563325	122563525	+	33.0	0.000	WT-na_vs_Null_peak_17016
BGdKO-na_vs_Null_peak_11008	chr4	122575643	122575843	+	35.2	0.000	WT-na_vs_Null_peak_17017
BGdKO-na_vs_Null_peak_11009	chr4	122632720	122632920	+	17.7	0.000	WT-na_vs_Null_peak_17019
BGdKO-na_vs_Null_peak_11010	chr4	122662431	122662631	+	21.7	0.000	WT-na_vs_Null_peak_17020
BGdKO-na_vs_Null_peak_11011	chr4	122693705	122693905	+	24.9	0.000	WT-na_vs_Null_peak_17022
BGdKO-na_vs_Null_peak_11012	chr4	122762603	122762803	+	8.61	0.000	WT-na_vs_Null_peak_17024
BGdKO-na_vs_Null_peak_11013	chr4	122817113	122817313	+	19.7	0.000	WT-na_vs_Null_peak_17025
BGdKO-na_vs_Null_peak_11014	chr4	122959762	122959962	+	20.7	0.000	WT-na_vs_Null_peak_17026
BGdKO-na_vs_Null_peak_11015	chr4	123241321	123241521	+	24.9	0.000	WT-na_vs_Null_peak_17029
BGdKO-na_vs_Null_peak_11016	chr4	123254770	123254970	+	12.0	0.000	WT-na_vs_Null_peak_17031
BGdKO-na_vs_Null_peak_11017	chr4	123261373	123261573	+	29.4	0.000	WT-na_vs_Null_peak_17032
BGdKO-na_vs_Null_peak_11018	chr4	123395434	123395634	+	67.5	0.000	WT-na_vs_Null_peak_17035
BGdKO-na_vs_Null_peak_11019	chr4	123427481	123427681	+	18.7	0.000	WT-na_vs_Null_peak_17036
BGdKO-na_vs_Null_peak_11020	chr4	123581990	123582190	+	52.0	0.000	WT-na_vs_Null_peak_17037
BGdKO-na_vs_Null_peak_11021	chr4	123594492	123594692	+	24.9	0.000	WT-na_vs_Null_peak_17038
BGdKO-na_vs_Null_peak_11022	chr4	124370800	124371000	+	26.0	0.000	WT-na_vs_Null_peak_17039
BGdKO-na_vs_Null_peak_11023	chr4	124391898	124392098	+	42.6	0.000	WT-na_vs_Null_peak_17042
BGdKO-na_vs_Null_peak_11024	chr4	124428674	124428874	+	46.8	0.000	WT-na_vs_Null_peak_17043
BGdKO-na_vs_Null_peak_11026	chr4	124479687	124479887	+	40.0	0.000	WT-na_vs_Null_peak_17045
BGdKO-na_vs_Null_peak_11027	chr4	124527892	124528092	+	14.7	0.000	WT-na_vs_Null_peak_17047
BGdKO-na_vs_Null_peak_11028	chr4	124614180	124614380	+	56.4	0.000	WT-na_vs_Null_peak_17049
BGdKO-na_vs_Null_peak_11029	chr4	124707160	124707360	+	27.1	0.000	WT-na_vs_Null_peak_17051
BGdKO-na_vs_Null_peak_11030	chr4	124743792	124743992	+	20.7	0.000	WT-na_vs_Null_peak_17052
BGdKO-na_vs_Null_peak_11031	chr4	124762264	124762464	+	10.3	0.000	WT-na_vs_Null_peak_17053
BGdKO-na_vs_Null_peak_11032	chr4	124802118	124802318	+	22.3	0.000	WT-na_vs_Null_peak_17055
BGdKO-na_vs_Null_peak_11033	chr4	124804589	124804789	+	25.7	0.000	WT-na_vs_Null_peak_17056
BGdKO-na_vs_Null_peak_11034	chr4	124805087	124805287	+	19.9	0.000	WT-na_vs_Null_peak_17057
BGdKO-na_vs_Null_peak_11035	chr4	125724075	125724275	+	11.1	0.000	WT-na_vs_Null_peak_17058
BGdKO-na_vs_Null_peak_11036	chr4	125735725	125735925	+	20.7	0.000	WT-na_vs_Null_peak_17059
BGdKO-na_vs_Null_peak_11037	chr4	125773763	125773963	+	28.2	0.000	WT-na_vs_Null_peak_17062
BGdKO-na_vs_Null_peak_11038	chr4	125781010	125781210	+	69.5	0.000	WT-na_vs_Null_peak_17063
BGdKO-na_vs_Null_peak_11039	chr4	125788167	125788367	+	26.0	0.000	WT-na_vs_Null_peak_17064
BGdKO-na_vs_Null_peak_11040	chr4	125839840	125840040	+	13.8	0.000	WT-na_vs_Null_peak_17065
BGdKO-na_vs_Null_peak_11041	chr4	125858466	125858666	+	27.1	0.000	WT-na_vs_Null_peak_17066
BGdKO-na_vs_Null_peak_11042	chr4	125879935	125880135	+	35.9	0.000	WT-na_vs_Null_peak_17068
BGdKO-na_vs_Null_peak_11043	chr4	125939368	125939568	+	18.9	0.000	WT-na_vs_Null_peak_17071
BGdKO-na_vs_Null_peak_11044	chr4	125998932	125999132	+	29.4	0.000	WT-na_vs_Null_peak_17072
BGdKO-na_vs_Null_peak_11045	chr4	126145873	126146073	+	19.7	0.000	WT-na_vs_Null_peak_17074
BGdKO-na_vs_Null_peak_11046	chr4	126234054	126234254	+	14.8	0.000	WT-na_vs_Null_peak_17075
BGdKO-na_vs_Null_peak_11047	chr4	126354775	126354975	+	41.8	0.000	WT-na_vs_Null_peak_17076
BGdKO-na_vs_Null_peak_11048	chr4	126430632	126430832	+	21.7	0.000	WT-na_vs_Null_peak_17078
BGdKO-na_vs_Null_peak_11050	chr4	126645385	126645585	+	19.7	0.000	WT-na_vs_Null_peak_17080
BGdKO-na_vs_Null_peak_11051	chr4	126669685	126669885	+	14.8	0.000	WT-na_vs_Null_peak_17081
BGdKO-na_vs_Null_peak_11052	chr4	126692945	126693145	+	11.1	0.000	WT-na_vs_Null_peak_17082
BGdKO-na_vs_Null_peak_11053	chr4	126698330	126698530	+	77.6	0.000	WT-na_vs_Null_peak_17083
BGdKO-na_vs_Null_peak_11054	chr4	126738324	126738524	+	18.7	0.000	WT-na_vs_Null_peak_17085
BGdKO-na_vs_Null_peak_11056	chr4	126754525	126754725	+	12.9	0.000	WT-na_vs_Null_peak_17086
BGdKO-na_vs_Null_peak_11057	chr4	126920837	126921037	+	59.2	0.000	WT-na_vs_Null_peak_17088
BGdKO-na_vs_Null_peak_11058	chr4	126927293	126927493	+	21.7	0.000	WT-na_vs_Null_peak_17089
BGdKO-na_vs_Null_peak_11059	chr4	128287290	128287490	+	34.6	0.000	WT-na_vs_Null_peak_17093
BGdKO-na_vs_Null_peak_11060	chr4	128331799	128331999	+	24.9	0.000	WT-na_vs_Null_peak_17095
BGdKO-na_vs_Null_peak_11061	chr4	128388721	128388921	+	20.7	0.000	WT-na_vs_Null_peak_17097
BGdKO-na_vs_Null_peak_11062	chr4	128412602	128412802	+	16.7	0.000	WT-na_vs_Null_peak_17098
BGdKO-na_vs_Null_peak_11063	chr4	128658470	128658670	+	13.8	0.000	WT-na_vs_Null_peak_17104
BGdKO-na_vs_Null_peak_11064	chr4	128670362	128670562	+	52.6	0.000	WT-na_vs_Null_peak_17105
BGdKO-na_vs_Null_peak_11066	chr4	128710006	128710206	+	17.7	0.000	WT-na_vs_Null_peak_17107
BGdKO-na_vs_Null_peak_11067	chr4	128712386	128712586	+	22.3	0.000	WT-na_vs_Null_peak_17108
BGdKO-na_vs_Null_peak_11068	chr4	128735242	128735442	+	22.8	0.000	WT-na_vs_Null_peak_17109
BGdKO-na_vs_Null_peak_11069	chr4	128866984	128867184	+	28.2	0.000	WT-na_vs_Null_peak_17112
BGdKO-na_vs_Null_peak_11070	chr4	128953841	128954041	+	11.1	0.000	WT-na_vs_Null_peak_17113
BGdKO-na_vs_Null_peak_11071	chr4	129012540	129012740	+	31.2	0.000	WT-na_vs_Null_peak_17114
BGdKO-na_vs_Null_peak_11073	chr4	129138562	129138762	+	89.8	0.000	WT-na_vs_Null_peak_17116
BGdKO-na_vs_Null_peak_11074	chr4	129219936	129220136	+	22.8	0.000	WT-na_vs_Null_peak_17118
BGdKO-na_vs_Null_peak_11075	chr4	129235628	129235828	+	14.0	0.000	WT-na_vs_Null_peak_17119
BGdKO-na_vs_Null_peak_11078	chr4	129250840	129251040	+	10.8	0.000	WT-na_vs_Null_peak_17123
BGdKO-na_vs_Null_peak_11079	chr4	129252541	129252741	+	22.0	0.000	WT-na_vs_Null_peak_17124
BGdKO-na_vs_Null_peak_11080	chr4	129277771	129277971	+	12.9	0.000	WT-na_vs_Null_peak_17127
BGdKO-na_vs_Null_peak_11081	chr4	129296262	129296462	+	26.0	0.000	WT-na_vs_Null_peak_17130
BGdKO-na_vs_Null_peak_11082	chr4	129301608	129301808	+	38.6	0.000	WT-na_vs_Null_peak_17131
BGdKO-na_vs_Null_peak_11083	chr4	129318242	129318442	+	35.1	0.000	WT-na_vs_Null_peak_17133
BGdKO-na_vs_Null_peak_11084	chr4	129373987	129374187	+	13.1	0.000	WT-na_vs_Null_peak_17135
BGdKO-na_vs_Null_peak_11085	chr4	129378795	129378995	+	34.0	0.000	WT-na_vs_Null_peak_17136
BGdKO-na_vs_Null_peak_11086	chr4	129419560	129419760	+	47.3	0.000	WT-na_vs_Null_peak_17137
BGdKO-na_vs_Null_peak_11087	chr4	129438955	129439155	+	20.7	0.000	WT-na_vs_Null_peak_17139
BGdKO-na_vs_Null_peak_11088	chr4	129471254	129471454	+	24.9	0.000	WT-na_vs_Null_peak_17141
BGdKO-na_vs_Null_peak_11089	chr4	129488172	129488372	+	11.7	0.000	WT-na_vs_Null_peak_17142
BGdKO-na_vs_Null_peak_11091	chr4	129497182	129497382	+	21.5	0.000	WT-na_vs_Null_peak_17143
BGdKO-na_vs_Null_peak_11092	chr4	129498665	129498865	+	11.3	0.000	WT-na_vs_Null_peak_17144
BGdKO-na_vs_Null_peak_11093	chr4	129722950	129723150	+	14.8	0.000	WT-na_vs_Null_peak_17148
BGdKO-na_vs_Null_peak_11094	chr4	129784707	129784907	+	24.6	0.000	WT-na_vs_Null_peak_17149
BGdKO-na_vs_Null_peak_11096	chr4	130037161	130037361	+	65.2	0.000	WT-na_vs_Null_peak_17151
BGdKO-na_vs_Null_peak_11097	chr4	130330850	130331050	+	18.7	0.000	WT-na_vs_Null_peak_17154
BGdKO-na_vs_Null_peak_11098	chr4	130455873	130456073	+	16.4	0.000	WT-na_vs_Null_peak_17156
BGdKO-na_vs_Null_peak_11099	chr4	130470019	130470219	+	22.9	0.000	WT-na_vs_Null_peak_17158
BGdKO-na_vs_Null_peak_11100	chr4	130477053	130477253	+	17.8	0.000	WT-na_vs_Null_peak_17159
BGdKO-na_vs_Null_peak_11101	chr4	130478014	130478214	+	14.6	0.000	WT-na_vs_Null_peak_17160
BGdKO-na_vs_Null_peak_11103	chr4	131429244	131429444	+	14.8	0.000	WT-na_vs_Null_peak_17165
BGdKO-na_vs_Null_peak_11105	chr4	131564182	131564382	+	18.7	0.000	WT-na_vs_Null_peak_17166
BGdKO-na_vs_Null_peak_11106	chr4	131596304	131596504	+	44.1	0.000	WT-na_vs_Null_peak_17167
BGdKO-na_vs_Null_peak_11107	chr4	131605082	131605282	+	13.8	0.000	WT-na_vs_Null_peak_17168
BGdKO-na_vs_Null_peak_11108	chr4	131631203	131631403	+	21.7	0.000	WT-na_vs_Null_peak_17169
BGdKO-na_vs_Null_peak_11109	chr4	131646555	131646755	+	13.8	0.000	WT-na_vs_Null_peak_17170
BGdKO-na_vs_Null_peak_11110	chr4	131767992	131768192	+	13.8	0.000	WT-na_vs_Null_peak_17172
BGdKO-na_vs_Null_peak_11111	chr4	131825918	131826118	+	6.89	0.000	WT-na_vs_Null_peak_17173
BGdKO-na_vs_Null_peak_11113	chr4	131830137	131830337	+	10.9	0.000	WT-na_vs_Null_peak_17174
BGdKO-na_vs_Null_peak_11114	chr4	131909521	131909721	+	28.2	0.000	WT-na_vs_Null_peak_17178
BGdKO-na_vs_Null_peak_11115	chr4	131989404	131989604	+	12.9	0.000	WT-na_vs_Null_peak_17179
BGdKO-na_vs_Null_peak_11117	chr4	132066402	132066602	+	42.2	0.000	WT-na_vs_Null_peak_17181
BGdKO-na_vs_Null_peak_11119	chr4	132071376	132071576	+	20.7	0.000	WT-na_vs_Null_peak_17182
BGdKO-na_vs_Null_peak_11120	chr4	132089486	132089686	+	25.9	0.000	WT-na_vs_Null_peak_17183
BGdKO-na_vs_Null_peak_11121	chr4	132194766	132194966	+	30.5	0.000	WT-na_vs_Null_peak_17185
BGdKO-na_vs_Null_peak_11123	chr4	132324011	132324211	+	97.4	0.000	WT-na_vs_Null_peak_17187
BGdKO-na_vs_Null_peak_11124	chr4	132399027	132399227	+	20.7	0.000	WT-na_vs_Null_peak_17189
BGdKO-na_vs_Null_peak_11125	chr4	132478513	132478713	+	34.3	0.000	WT-na_vs_Null_peak_17191
BGdKO-na_vs_Null_peak_11126	chr4	132652483	132652683	+	14.9	0.000	WT-na_vs_Null_peak_17198
BGdKO-na_vs_Null_peak_11127	chr4	132686211	132686411	+	15.4	0.000	WT-na_vs_Null_peak_17199
BGdKO-na_vs_Null_peak_11128	chr4	132715090	132715290	+	12.9	0.000	WT-na_vs_Null_peak_17201
BGdKO-na_vs_Null_peak_11129	chr4	132718307	132718507	+	13.8	0.000	WT-na_vs_Null_peak_17202
BGdKO-na_vs_Null_peak_11130	chr4	132725525	132725725	+	7.82	0.000	WT-na_vs_Null_peak_17203
BGdKO-na_vs_Null_peak_11131	chr4	132833777	132833977	+	9.43	0.000	WT-na_vs_Null_peak_17207
BGdKO-na_vs_Null_peak_11133	chr4	132895158	132895358	+	16.7	0.000	WT-na_vs_Null_peak_17210
BGdKO-na_vs_Null_peak_11134	chr4	132925503	132925703	+	38.7	0.000	WT-na_vs_Null_peak_17211
BGdKO-na_vs_Null_peak_11135	chr4	133050444	133050644	+	19.7	0.000	WT-na_vs_Null_peak_17213
BGdKO-na_vs_Null_peak_11136	chr4	133101891	133102091	+	21.7	0.000	WT-na_vs_Null_peak_17217
BGdKO-na_vs_Null_peak_11137	chr4	133140128	133140328	+	34.0	0.000	WT-na_vs_Null_peak_17219
BGdKO-na_vs_Null_peak_11138	chr4	133176615	133176815	+	13.2	0.000	WT-na_vs_Null_peak_17222
BGdKO-na_vs_Null_peak_11139	chr4	133178445	133178645	+	20.4	0.000	WT-na_vs_Null_peak_17223
BGdKO-na_vs_Null_peak_11140	chr4	133181783	133181983	+	18.7	0.000	WT-na_vs_Null_peak_17224
BGdKO-na_vs_Null_peak_11142	chr4	133222156	133222356	+	16.7	0.000	WT-na_vs_Null_peak_17226
BGdKO-na_vs_Null_peak_11144	chr4	133262941	133263141	+	23.9	0.000	WT-na_vs_Null_peak_17227
BGdKO-na_vs_Null_peak_11145	chr4	133285590	133285790	+	12.0	0.000	WT-na_vs_Null_peak_17228
BGdKO-na_vs_Null_peak_11147	chr4	133310196	133310396	+	25.2	0.000	WT-na_vs_Null_peak_17230
BGdKO-na_vs_Null_peak_11148	chr4	133312698	133312898	+	15.8	0.000	WT-na_vs_Null_peak_17231
BGdKO-na_vs_Null_peak_11149	chr4	133313395	133313595	+	6.62	0.000	WT-na_vs_Null_peak_17232
BGdKO-na_vs_Null_peak_11150	chr4	133397044	133397244	+	30.6	0.000	WT-na_vs_Null_peak_17236
BGdKO-na_vs_Null_peak_11152	chr4	133428980	133429180	+	12.9	0.000	WT-na_vs_Null_peak_17237
BGdKO-na_vs_Null_peak_11153	chr4	133466855	133467055	+	12.9	0.000	WT-na_vs_Null_peak_17241
BGdKO-na_vs_Null_peak_11154	chr4	133523118	133523318	+	18.7	0.000	WT-na_vs_Null_peak_17242
BGdKO-na_vs_Null_peak_11155	chr4	133556748	133556948	+	35.2	0.000	WT-na_vs_Null_peak_17244
BGdKO-na_vs_Null_peak_11156	chr4	133597438	133597638	+	15.7	0.000	WT-na_vs_Null_peak_17245
BGdKO-na_vs_Null_peak_11157	chr4	133637942	133638142	+	10.3	0.000	WT-na_vs_Null_peak_17246
BGdKO-na_vs_Null_peak_11158	chr4	133654624	133654824	+	13.8	0.000	WT-na_vs_Null_peak_17248
BGdKO-na_vs_Null_peak_11159	chr4	133658338	133658538	+	11.1	0.000	WT-na_vs_Null_peak_17249
BGdKO-na_vs_Null_peak_11160	chr4	133673015	133673215	+	40.4	0.000	WT-na_vs_Null_peak_17250
BGdKO-na_vs_Null_peak_11161	chr4	133684571	133684771	+	11.1	0.000	WT-na_vs_Null_peak_17253
BGdKO-na_vs_Null_peak_11162	chr4	133743069	133743269	+	34.2	0.000	WT-na_vs_Null_peak_17254
BGdKO-na_vs_Null_peak_11163	chr4	133801454	133801654	+	19.7	0.000	WT-na_vs_Null_peak_17255
BGdKO-na_vs_Null_peak_11164	chr4	133829334	133829534	+	52.2	0.000	WT-na_vs_Null_peak_17256
BGdKO-na_vs_Null_peak_11165	chr4	133952144	133952344	+	41.2	0.000	WT-na_vs_Null_peak_17261
BGdKO-na_vs_Null_peak_11166	chr4	134034017	134034217	+	19.7	0.000	WT-na_vs_Null_peak_17264
BGdKO-na_vs_Null_peak_11167	chr4	134051185	134051385	+	53.6	0.000	WT-na_vs_Null_peak_17265
BGdKO-na_vs_Null_peak_11168	chr4	134066912	134067112	+	6.31	0.000	WT-na_vs_Null_peak_17266
BGdKO-na_vs_Null_peak_11169	chr4	134091174	134091374	+	15.7	0.000	WT-na_vs_Null_peak_17267
BGdKO-na_vs_Null_peak_11170	chr4	134290534	134290734	+	18.7	0.000	WT-na_vs_Null_peak_17273
BGdKO-na_vs_Null_peak_11171	chr4	134306267	134306467	+	15.5	0.000	WT-na_vs_Null_peak_17274
BGdKO-na_vs_Null_peak_11172	chr4	134342987	134343187	+	28.2	0.000	WT-na_vs_Null_peak_17276
BGdKO-na_vs_Null_peak_11173	chr4	134352475	134352675	+	15.7	0.000	WT-na_vs_Null_peak_17277
BGdKO-na_vs_Null_peak_11174	chr4	134409254	134409454	+	22.6	0.000	WT-na_vs_Null_peak_17278
BGdKO-na_vs_Null_peak_11175	chr4	134409764	134409964	+	13.1	0.000	WT-na_vs_Null_peak_17279
BGdKO-na_vs_Null_peak_11176	chr4	134470853	134471053	+	15.0	0.000	WT-na_vs_Null_peak_17281
BGdKO-na_vs_Null_peak_11177	chr4	134474406	134474606	+	30.8	0.000	WT-na_vs_Null_peak_17282
BGdKO-na_vs_Null_peak_11178	chr4	134479354	134479554	+	16.6	0.000	WT-na_vs_Null_peak_17283
BGdKO-na_vs_Null_peak_11179	chr4	134486753	134486953	+	51.7	0.000	WT-na_vs_Null_peak_17284
BGdKO-na_vs_Null_peak_11180	chr4	134635846	134636046	+	24.0	0.000	WT-na_vs_Null_peak_17286
BGdKO-na_vs_Null_peak_11181	chr4	134636401	134636601	+	17.3	0.000	WT-na_vs_Null_peak_17287
BGdKO-na_vs_Null_peak_11182	chr4	134654446	134654646	+	11.0	0.000	WT-na_vs_Null_peak_17288
BGdKO-na_vs_Null_peak_11183	chr4	134676239	134676439	+	46.7	0.000	WT-na_vs_Null_peak_17290
BGdKO-na_vs_Null_peak_11184	chr4	134759261	134759461	+	11.1	0.000	WT-na_vs_Null_peak_17292
BGdKO-na_vs_Null_peak_11185	chr4	134762309	134762509	+	19.7	0.000	WT-na_vs_Null_peak_17293
BGdKO-na_vs_Null_peak_11186	chr4	134828780	134828980	+	23.1	0.000	WT-na_vs_Null_peak_17296
BGdKO-na_vs_Null_peak_11188	chr4	134909498	134909698	+	12.5	0.000	WT-na_vs_Null_peak_17299
BGdKO-na_vs_Null_peak_11189	chr4	134962215	134962415	+	21.7	0.000	WT-na_vs_Null_peak_17301
BGdKO-na_vs_Null_peak_11190	chr4	134996127	134996327	+	20.7	0.000	WT-na_vs_Null_peak_17306
BGdKO-na_vs_Null_peak_11191	chr4	135050433	135050633	+	28.9	0.000	WT-na_vs_Null_peak_17307
BGdKO-na_vs_Null_peak_11192	chr4	135076403	135076603	+	14.8	0.000	WT-na_vs_Null_peak_17309
BGdKO-na_vs_Null_peak_11193	chr4	135220703	135220903	+	13.8	0.000	WT-na_vs_Null_peak_17311
BGdKO-na_vs_Null_peak_11194	chr4	135411790	135411990	+	14.8	0.000	WT-na_vs_Null_peak_17313
BGdKO-na_vs_Null_peak_11195	chr4	135432510	135432710	+	33.5	0.000	WT-na_vs_Null_peak_17315
BGdKO-na_vs_Null_peak_11196	chr4	135445910	135446110	+	29.4	0.000	WT-na_vs_Null_peak_17316
BGdKO-na_vs_Null_peak_11197	chr4	135454435	135454635	+	14.6	0.000	WT-na_vs_Null_peak_17317
BGdKO-na_vs_Null_peak_11198	chr4	135460783	135460983	+	24.9	0.000	WT-na_vs_Null_peak_17318
BGdKO-na_vs_Null_peak_11199	chr4	135476467	135476667	+	22.8	0.000	WT-na_vs_Null_peak_17320
BGdKO-na_vs_Null_peak_11200	chr4	135519418	135519618	+	22.8	0.000	WT-na_vs_Null_peak_17324
BGdKO-na_vs_Null_peak_11201	chr4	135577614	135577814	+	35.2	0.000	WT-na_vs_Null_peak_17327
BGdKO-na_vs_Null_peak_11202	chr4	135609289	135609489	+	42.4	0.000	WT-na_vs_Null_peak_17328
BGdKO-na_vs_Null_peak_11203	chr4	135645004	135645204	+	13.8	0.000	WT-na_vs_Null_peak_17332
BGdKO-na_vs_Null_peak_11204	chr4	135651730	135651930	+	16.7	0.000	WT-na_vs_Null_peak_17333
BGdKO-na_vs_Null_peak_11206	chr4	135699530	135699730	+	30.4	0.000	WT-na_vs_Null_peak_17334
BGdKO-na_vs_Null_peak_11208	chr4	135735959	135736159	+	13.7	0.000	WT-na_vs_Null_peak_17338
BGdKO-na_vs_Null_peak_11209	chr4	135745876	135746076	+	21.7	0.000	WT-na_vs_Null_peak_17340
BGdKO-na_vs_Null_peak_11210	chr4	135841293	135841493	+	19.7	0.000	WT-na_vs_Null_peak_17343
BGdKO-na_vs_Null_peak_11211	chr4	135841798	135841998	+	29.4	0.000	WT-na_vs_Null_peak_17344
BGdKO-na_vs_Null_peak_11212	chr4	135866704	135866904	+	34.0	0.000	WT-na_vs_Null_peak_17346
BGdKO-na_vs_Null_peak_11213	chr4	136158627	136158827	+	26.0	0.000	WT-na_vs_Null_peak_17348
BGdKO-na_vs_Null_peak_11214	chr4	136604649	136604849	+	13.8	0.000	WT-na_vs_Null_peak_17351
BGdKO-na_vs_Null_peak_11215	chr4	136913645	136913845	+	15.7	0.000	WT-na_vs_Null_peak_17353
BGdKO-na_vs_Null_peak_11216	chr4	136923715	136923915	+	20.7	0.000	WT-na_vs_Null_peak_17355
BGdKO-na_vs_Null_peak_11217	chr4	136944276	136944476	+	18.7	0.000	WT-na_vs_Null_peak_17356
BGdKO-na_vs_Null_peak_11218	chr4	137149499	137149699	+	51.3	0.000	WT-na_vs_Null_peak_17358
BGdKO-na_vs_Null_peak_11219	chr4	137149904	137150104	+	22.9	0.000	WT-na_vs_Null_peak_17359
BGdKO-na_vs_Null_peak_11220	chr4	137165681	137165881	+	31.6	0.000	WT-na_vs_Null_peak_17360
BGdKO-na_vs_Null_peak_11221	chr4	137417486	137417686	+	9.43	0.000	WT-na_vs_Null_peak_17362
BGdKO-na_vs_Null_peak_11222	chr4	137418078	137418278	+	8.61	0.000	WT-na_vs_Null_peak_17363
BGdKO-na_vs_Null_peak_11223	chr4	137524209	137524409	+	17.7	0.000	WT-na_vs_Null_peak_17364
BGdKO-na_vs_Null_peak_11224	chr4	137541426	137541626	+	28.2	0.000	WT-na_vs_Null_peak_17365
BGdKO-na_vs_Null_peak_11225	chr4	137549251	137549451	+	12.9	0.000	WT-na_vs_Null_peak_17366
BGdKO-na_vs_Null_peak_11226	chr4	137772912	137773112	+	29.4	0.000	WT-na_vs_Null_peak_17368
BGdKO-na_vs_Null_peak_11227	chr4	137786992	137787192	+	7.82	0.000	WT-na_vs_Null_peak_17370
BGdKO-na_vs_Null_peak_11228	chr4	137838875	137839075	+	12.0	0.000	WT-na_vs_Null_peak_17373
BGdKO-na_vs_Null_peak_11229	chr4	137860410	137860610	+	38.7	0.000	WT-na_vs_Null_peak_17374
BGdKO-na_vs_Null_peak_11230	chr4	137881496	137881696	+	7.05	0.000	WT-na_vs_Null_peak_17376
BGdKO-na_vs_Null_peak_11231	chr4	137882134	137882334	+	15.7	0.000	WT-na_vs_Null_peak_17377
BGdKO-na_vs_Null_peak_11232	chr4	137990407	137990607	+	20.7	0.000	WT-na_vs_Null_peak_17378
BGdKO-na_vs_Null_peak_11233	chr4	138469908	138470108	+	32.8	0.000	WT-na_vs_Null_peak_17381
BGdKO-na_vs_Null_peak_11234	chr4	138478090	138478290	+	18.7	0.000	WT-na_vs_Null_peak_17382
BGdKO-na_vs_Null_peak_11235	chr4	138499730	138499930	+	29.4	0.000	WT-na_vs_Null_peak_17383
BGdKO-na_vs_Null_peak_11236	chr4	138528669	138528869	+	12.0	0.000	WT-na_vs_Null_peak_17384
BGdKO-na_vs_Null_peak_11237	chr4	138686898	138687098	+	27.1	0.000	WT-na_vs_Null_peak_17386
BGdKO-na_vs_Null_peak_11238	chr4	138748561	138748761	+	20.7	0.000	WT-na_vs_Null_peak_17388
BGdKO-na_vs_Null_peak_11239	chr4	138759455	138759655	+	12.9	0.000	WT-na_vs_Null_peak_17389
BGdKO-na_vs_Null_peak_11240	chr4	138886556	138886756	+	30.5	0.000	WT-na_vs_Null_peak_17392
BGdKO-na_vs_Null_peak_11241	chr4	138936385	138936585	+	29.4	0.000	WT-na_vs_Null_peak_17394
