Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_population,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,stage
SRR4896074,RNA-Seq,302,205814208,PRJNA352390,SAMN05978327,110876392,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2325437,GSM2374588,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374588,Stromal cell of Week 8,SRP092548,Week 8
SRR4896075,RNA-Seq,302,79393082,PRJNA352390,SAMN05978326,42947336,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325438,GSM2374589,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374589,Stromal cell of Week 8,SRP092548,Week 8
SRR4896076,RNA-Seq,302,615708238,PRJNA352390,SAMN05978325,333198403,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325439,GSM2374590,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374590,Stromal cell of Week 8,SRP092548,Week 8
SRR4896077,RNA-Seq,302,164679996,PRJNA352390,SAMN05978324,89011746,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325440,GSM2374591,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374591,Stromal cell of Week 8,SRP092548,Week 8
SRR4896078,RNA-Seq,302,141872654,PRJNA352390,SAMN05978323,76527452,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325441,GSM2374592,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374592,Stromal cell of Week 8,SRP092548,Week 8
SRR4896079,RNA-Seq,302,165645792,PRJNA352390,SAMN05978322,89422733,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325442,GSM2374593,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374593,Stromal cell of Week 8,SRP092548,Week 8
SRR4896080,RNA-Seq,302,288643144,PRJNA352390,SAMN05978275,156783494,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325443,GSM2374594,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374594,Stromal cell of Week 8,SRP092548,Week 8
SRR4896081,RNA-Seq,302,307407914,PRJNA352390,SAMN05978274,166011570,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325444,GSM2374595,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374595,Stromal cell of Week 8,SRP092548,Week 8
SRR4896082,RNA-Seq,302,152472854,PRJNA352390,SAMN05978273,82643262,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2325445,GSM2374596,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374596,Stromal cell of Week 8,SRP092548,Week 8
SRR4896083,RNA-Seq,302,52810740,PRJNA352390,SAMN05978272,28558359,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325446,GSM2374597,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374597,Stromal cell of Week 8,SRP092548,Week 8
SRR4896084,RNA-Seq,302,58597664,PRJNA352390,SAMN05978271,31541320,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325447,GSM2374598,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374598,Stromal cell of Week 8,SRP092548,Week 8
SRR4896085,RNA-Seq,302,105431522,PRJNA352390,SAMN05978270,57304130,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX2325448,GSM2374599,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374599,Stromal cell of Week 8,SRP092548,Week 8
SRR4896086,RNA-Seq,302,44352626,PRJNA352390,SAMN05978269,24081415,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325449,GSM2374600,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374600,Stromal cell of Week 8,SRP092548,Week 8
SRR4896087,RNA-Seq,302,76566362,PRJNA352390,SAMN05978268,41365733,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325450,GSM2374601,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374601,Stromal cell of Week 8,SRP092548,Week 8
SRR4896088,RNA-Seq,302,191541688,PRJNA352390,SAMN05978267,103270938,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325451,GSM2374602,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374602,Stromal cell of Week 8,SRP092548,Week 8
SRR4896089,RNA-Seq,302,150738770,PRJNA352390,SAMN05978266,81304368,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325452,GSM2374603,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374603,Stromal cell of Week 8,SRP092548,Week 8
SRR4896090,RNA-Seq,302,143376614,PRJNA352390,SAMN05978265,77167600,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325453,GSM2374604,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374604,Stromal cell of Week 8,SRP092548,Week 8
SRR4896091,RNA-Seq,302,28542020,PRJNA352390,SAMN05978264,15607068,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2325454,GSM2374605,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374605,Stromal cell of Week 8,SRP092548,Week 8
SRR4896092,RNA-Seq,302,670537244,PRJNA352390,SAMN05978263,364107634,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2325455,GSM2374606,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374606,Stromal cell of Week 8,SRP092548,Week 8
SRR4896093,RNA-Seq,302,106388862,PRJNA352390,SAMN05978262,57603562,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325456,GSM2374607,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374607,Stromal cell of Week 8,SRP092548,Week 8
SRR4896094,RNA-Seq,302,605630498,PRJNA352390,SAMN05978261,326107237,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2325457,GSM2374608,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374608,Stromal cell of Week 8,SRP092548,Week 8
SRR4896095,RNA-Seq,302,203660646,PRJNA352390,SAMN05978256,110455086,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325458,GSM2374609,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374609,Stromal cell of Week 8,SRP092548,Week 8
SRR4896096,RNA-Seq,302,472676206,PRJNA352390,SAMN05978255,254730668,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX2325459,GSM2374610,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374610,Stromal cell of Week 8,SRP092548,Week 8
SRR4896097,RNA-Seq,302,179383168,PRJNA352390,SAMN05978254,96704847,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2325460,GSM2374611,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374611,Stromal cell of Week 8,SRP092548,Week 8
SRR4896098,RNA-Seq,302,258620418,PRJNA352390,SAMN05978253,139332688,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325461,GSM2374612,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374612,Stromal cell of Week 8,SRP092548,Week 8
SRR4896099,RNA-Seq,302,276747364,PRJNA352390,SAMN05978260,149895975,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325462,GSM2374613,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374613,Stromal cell of Week 8,SRP092548,Week 8
SRR4896100,RNA-Seq,302,130489670,PRJNA352390,SAMN05978259,71354102,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2325463,GSM2374614,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374614,Stromal cell of Week 8,SRP092548,Week 8
SRR4896101,RNA-Seq,302,534789150,PRJNA352390,SAMN05978258,290033877,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2325464,GSM2374615,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374615,Stromal cell of Week 8,SRP092548,Week 8
SRR4896102,RNA-Seq,302,220771060,PRJNA352390,SAMN05978257,119747296,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2325465,GSM2374616,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374616,Stromal cell of Week 8,SRP092548,Week 8
SRR4896103,RNA-Seq,302,148109860,PRJNA352390,SAMN05978252,80538819,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325466,GSM2374617,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374617,Stromal cell of Week 8,SRP092548,Week 8
SRR4896104,RNA-Seq,302,530438840,PRJNA352390,SAMN05978251,287117451,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325467,GSM2374618,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374618,Stromal cell of Week 8,SRP092548,Week 8
SRR4896105,RNA-Seq,302,226755492,PRJNA352390,SAMN05978250,122111128,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325468,GSM2374619,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374619,Stromal cell of Week 8,SRP092548,Week 8
SRR4896106,RNA-Seq,302,143935918,PRJNA352390,SAMN05978249,78041419,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX2325469,GSM2374620,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374620,Stromal cell of Week 8,SRP092548,Week 8
SRR4896107,RNA-Seq,302,276004746,PRJNA352390,SAMN05978248,149643444,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325470,GSM2374621,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374621,Stromal cell of Week 8,SRP092548,Week 8
SRR4896108,RNA-Seq,302,158845356,PRJNA352390,SAMN05978307,86592005,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2325471,GSM2374622,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374622,Stromal cell of Week 8,SRP092548,Week 8
SRR4896109,RNA-Seq,302,260011732,PRJNA352390,SAMN05978306,140271053,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325472,GSM2374623,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374623,Stromal cell of Week 8,SRP092548,Week 8
SRR4896110,RNA-Seq,302,15157078,PRJNA352390,SAMN05978305,8308938,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325473,GSM2374624,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374624,Stromal cell of Week 8,SRP092548,Week 8
SRR4896111,RNA-Seq,302,193556632,PRJNA352390,SAMN05978304,104220601,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325474,GSM2374625,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374625,Stromal cell of Week 8,SRP092548,Week 8
SRR4896112,RNA-Seq,302,97871858,PRJNA352390,SAMN05978303,52928537,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325475,GSM2374626,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374626,Stromal cell of Week 8,SRP092548,Week 8
SRR4896113,RNA-Seq,302,770549074,PRJNA352390,SAMN05978302,420734408,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2325476,GSM2374627,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374627,Stromal cell of Week 8,SRP092548,Week 8
SRR4896114,RNA-Seq,302,62152506,PRJNA352390,SAMN05978301,33698944,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX2325477,GSM2374628,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374628,Stromal cell of Week 8,SRP092548,Week 8
SRR4896115,RNA-Seq,302,197116004,PRJNA352390,SAMN05978300,105722197,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2325478,GSM2374629,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374629,Stromal cell of Week 8,SRP092548,Week 8
SRR4896116,RNA-Seq,302,204702244,PRJNA352390,SAMN05978299,110538953,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2325479,GSM2374630,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374630,Stromal cell of Week 8,SRP092548,Week 8
SRR4896117,RNA-Seq,302,45694412,PRJNA352390,SAMN05978298,24611439,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325480,GSM2374631,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374631,Stromal cell of Week 8,SRP092548,Week 8
SRR4896118,RNA-Seq,302,161504768,PRJNA352390,SAMN05978297,87347728,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325481,GSM2374632,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374632,Stromal cell of Week 8,SRP092548,Week 8
SRR4896119,RNA-Seq,302,138542802,PRJNA352390,SAMN05978296,75406371,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2325482,GSM2374633,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374633,Stromal cell of Week 8,SRP092548,Week 8
SRR4896120,RNA-Seq,302,199265640,PRJNA352390,SAMN05978295,107259732,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2325483,GSM2374634,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374634,Stromal cell of Week 8,SRP092548,Week 8
SRR4896121,RNA-Seq,302,607840232,PRJNA352390,SAMN05978294,327906122,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325484,GSM2374635,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374635,Stromal cell of Week 8,SRP092548,Week 8
SRR4896122,RNA-Seq,302,167470476,PRJNA352390,SAMN05978293,91275328,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2325485,GSM2374636,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374636,Stromal cell of Week 8,SRP092548,Week 8
SRR4896123,RNA-Seq,302,116295066,PRJNA352390,SAMN05978292,62967783,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2325486,GSM2374637,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374637,Stromal cell of Week 8,SRP092548,Week 8
SRR4896124,RNA-Seq,302,131777096,PRJNA352390,SAMN05978287,71067621,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325487,GSM2374638,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374638,Stromal cell of Week 8,SRP092548,Week 8
SRR4896125,RNA-Seq,302,258404186,PRJNA352390,SAMN05978286,139500101,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325488,GSM2374639,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374639,Stromal cell of Week 8,SRP092548,Week 8
SRR4896126,RNA-Seq,302,62782176,PRJNA352390,SAMN05978285,33866907,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX2325489,GSM2374640,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374640,Stromal cell of Week 8,SRP092548,Week 8
SRR4896127,RNA-Seq,302,188657890,PRJNA352390,SAMN05978284,102103570,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325490,GSM2374641,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374641,Stromal cell of Week 8,SRP092548,Week 8
SRR4896128,RNA-Seq,302,32602712,PRJNA352390,SAMN05978291,18063955,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325491,GSM2374642,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374642,Stromal cell of Week 8,SRP092548,Week 8
SRR4896129,RNA-Seq,302,279793336,PRJNA352390,SAMN05978290,150783611,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325492,GSM2374643,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374643,Stromal cell of Week 8,SRP092548,Week 8
SRR4896130,RNA-Seq,302,670649286,PRJNA352390,SAMN05978289,376052915,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX2325493,GSM2374644,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374644,Stromal cell of Week 8,SRP092548,Week 8
SRR4896131,RNA-Seq,302,238858444,PRJNA352390,SAMN05978288,129048884,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2325494,GSM2374645,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374645,Stromal cell of Week 8,SRP092548,Week 8
SRR4896132,RNA-Seq,302,192622848,PRJNA352390,SAMN05978278,104400972,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX2325495,GSM2374646,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374646,Stromal cell of Week 8,SRP092548,Week 8
SRR4896133,RNA-Seq,302,201612482,PRJNA352390,SAMN05978283,108996475,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX2325496,GSM2374647,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374647,Stromal cell of Week 8,SRP092548,Week 8
SRR4896134,RNA-Seq,302,234142714,PRJNA352390,SAMN05978282,126576716,HLA-G-/CDH1-,Stromal cell,GEO,public,"sra,contigs","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2325497,GSM2374648,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374648,Stromal cell of Week 8,SRP092548,Week 8
SRR4896135,RNA-Seq,302,252991440,PRJNA352390,SAMN05978281,137046372,HLA-G-/CDH1-,Stromal cell,GEO,public,"contigs,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2325498,GSM2374649,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2018-07-26T00:00:00Z,GSM2374649,Stromal cell of Week 8,SRP092548,Week 8
